symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
STMXETH,0.00000000,0.000,0.00000000,0.00000292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
STMXUSDT,0.00065700,10.266,0.00686315,0.00640300,0.00705700,13153.00000000,0.00705100,32999.00000000,0.00705700,26347.00000000,0.00640000,0.00747000,0.00623300,3987147652.00000000,27364392.55065500,1695107632506,1695194032506,38180791,38331815,151025
KNCBUSD,0.01300000,2.211,0.59971648,0.58800000,0.60100000,160.10000000,0.60200000,170.00000000,0.60400000,347.70000000,0.58800000,0.61100000,0.58000000,42346.30000000,25395.77400000,1695107627411,1695194027411,5593037,5593481,445
KNCUSDT,0.01600000,2.726,0.59419204,0.58700000,0.60300000,240.50000000,0.60200000,46354.70000000,0.60300000,419.60000000,0.58700000,0.61400000,0.57900000,2084798.20000000,1238770.50070000,1695107630694,1695194030694,36576525,36585319,8795
REPBUSD,0.00000000,0.000,0.00000000,13.67300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
REPUSDT,0.00000000,0.000,0.00000000,4.73000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LRCBUSD,0.00040000,0.226,0.17805463,0.17670000,0.17770000,443.00000000,0.17700000,5738.00000000,0.17740000,7057.00000000,0.17730000,0.18040000,0.17660000,197025.00000000,35081.21420000,1695107623231,1695194023231,14391569,14391854,286
LRCUSDT,0.00020000,0.113,0.17823574,0.17690000,0.17710000,200.00000000,0.17710000,176.00000000,0.17720000,12265.00000000,0.17690000,0.18050000,0.17650000,4341756.00000000,773856.10560000,1695107597418,1695193997418,90016801,90023089,6289
IQBNB,0.00000000,0.000,0.00000000,0.00002243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
IQBUSD,0.00005000,1.121,0.00455375,0.00448000,0.00451000,16097.00000000,0.00451000,274713.00000000,0.00452000,2781.00000000,0.00446000,0.00471000,0.00444000,83174771.00000000,378757.37243000,1695107438729,1695193838729,12105810,12107030,1221
PNTBTC,0.00000000,0.000,0.00000000,0.00000864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
PNTUSDT,0.00280000,2.624,0.10896136,0.10650000,0.10950000,1263.00000000,0.10930000,1493.00000000,0.10960000,13215.00000000,0.10670000,0.11350000,0.10500000,8449760.00000000,920697.35680000,1695107629067,1695194029067,21086638,21095216,8579
BTCGBP,315.50000000,1.419,22567.71719066,22218.34000000,22547.91000000,0.00191000,22543.68000000,0.00206000,22554.78000000,0.00191000,22232.41000000,22814.70000000,22227.07000000,40.37786000,911236.12524390,1695107632744,1695194032744,27056429,27059954,3526
ETHGBP,4.49000000,0.331,1366.42687631,1356.09000000,1361.62000000,0.00280000,1360.65000000,0.05620000,1361.35000000,0.04100000,1357.13000000,1376.39000000,1353.41000000,97.34700000,133017.55712800,1695107614140,1695194014140,18935379,18936552,1174
XRPGBP,0.01050000,2.508,0.42659482,0.41900000,0.42920000,33.00000000,0.42830000,739.00000000,0.42860000,1000.00000000,0.41870000,0.43660000,0.41680000,187959.00000000,80182.33600000,1695107606847,1695194006847,6365236,6365865,630
BNBGBP,0.80000000,0.445,180.54624401,179.80000000,180.50000000,0.12200000,180.30000000,2.74200000,180.50000000,4.01200000,179.70000000,181.80000000,179.30000000,115.85500000,20917.18510000,1695107549443,1695193949443,6931374,6931684,311
GBPBUSD,-0.00400000,-0.331,1.20106630,1.20600000,1.20300000,8.40000000,1.20000000,8.40000000,1.20100000,249.80000000,1.20700000,1.20700000,1.19800000,2748.00000000,3300.53020000,1695107615111,1695194015111,7853122,7853162,41
DGBBTC,0.00000001,4.167,0.00000024,0.00000024,0.00000025,16045.00000000,0.00000024,30119326.00000000,0.00000025,12917812.00000000,0.00000024,0.00000025,0.00000024,1679940.00000000,0.40661229,1695107630022,1695194030022,8264619,8264835,217
DGBBUSD,0.00008000,1.218,0.00662476,0.00656000,0.00665000,3007.60000000,0.00662000,31722.00000000,0.00666000,146142.90000000,0.00657000,0.00672000,0.00655000,3634917.70000000,24080.46749500,1695107614543,1695194014543,4417528,4417684,157
BTCUAH,11171.00000000,1.046,1082147.78608982,1067194.00000000,1079083.00000000,0.00210000,1077633.00000000,0.00402000,1079083.00000000,0.00730000,1067912.00000000,1097021.00000000,1067912.00000000,0.95484000,1033277.99207000,1695107630885,1695194030885,2164102,2164373,272
USDTUAH,0.04000000,0.100,39.87376872,39.80000000,39.85000000,100.00000000,39.85000000,949.00000000,39.88000000,50.00000000,39.81000000,40.00000000,39.75000000,162944.00000000,6497191.37000000,1695107630145,1695194030145,9753179,9755043,1865
COMPBTC,-0.00004000,-2.665,0.00145542,0.00150400,0.00146100,0.37300000,0.00146100,1.49800000,0.00146200,1.63900000,0.00150100,0.00150100,0.00144200,2551.68600000,3.71376723,1695107620685,1695194020685,11800018,11801797,1780
COMPBNB,0.00000000,0.000,0.00000000,5.71900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
COMPBUSD,-0.82000000,-2.034,39.95709672,40.24000000,39.50000000,12.65800000,39.50000000,12.65800000,39.54000000,17.69300000,40.32000000,40.54000000,39.34000000,3390.28000000,135465.74586000,1695107627322,1695194027322,7413150,7413989,840
COMPUSDT,-0.80000000,-1.985,39.94058521,40.32000000,39.51000000,1.06900000,39.51000000,66.89300000,39.53000000,17.05900000,40.31000000,40.58000000,39.33000000,80129.80000000,3200431.10473000,1695107631051,1695194031051,56390109,56406990,16882
BTCBIDR,3333757.00,0.808,417085543.79,412233231.00,415747055.00,0.00049000,415593319.00,0.00422000,415746589.00,0.00674000,412413298.00,421606995.00,411955518.00,10.19541000,4252358124.05,1695107618292,1695194018292,5034987,5035948,962
ETHBIDR,-76998.00,-0.306,25193418.58,25161994.00,25093920.00,0.00800000,25059288.00,0.16850000,25092576.00,0.30610000,25170918.00,25455000.00,25051410.00,72.77670000,1833493866.23,1695107613846,1695194013846,3798165,3798780,616
BNBBIDR,-5066.00,-0.152,3341380.78,3334531.00,3325593.00,0.08600000,3321548.00,0.45600000,3325593.00,0.02600000,3330659.00,3370583.00,3312850.00,193.61100000,646928074.37,1695107612981,1695194012981,6625880,6626518,639
BUSDBIDR,-4.00,-0.026,15340.50,15364.00,15360.00,25.00000000,15360.00,636.70000000,15361.00,2805.00000000,15364.00,15384.00,15303.00,219595.40000000,3368702394.30,1695106840473,1695193240473,7542310,7542844,535
USDTBIDR,-9.00,-0.059,15350.36,15370.00,15361.00,113.00000000,15361.00,3496.10000000,15362.00,2257.90000000,15370.00,15389.00,15301.00,881040.60000000,13524293635.40,1695107595306,1695193995306,17789711,17792508,2798
BKRWUSDT,0.00000000,0.000,0.00000000,0.00084530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BKRWBUSD,0.00000000,0.000,0.00000000,0.00084550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
SCUSDT,0.00003400,1.185,0.00292278,0.00287300,0.00290400,2066.00000000,0.00290200,8534.00000000,0.00290400,17934.00000000,0.00287000,0.00298700,0.00285300,100355000.00000000,293315.51096900,1695107631049,1695194031049,32930055,32934602,4548
ZENUSDT,0.05000000,0.660,7.59405805,7.58000000,7.63000000,2.45000000,7.63000000,224.02000000,7.64000000,30.91000000,7.58000000,7.70000000,7.46000000,117179.72000000,889869.59550000,1695107632063,1695194032063,40585410,40591554,6145
SXPBTC,0.00000042,4.167,0.00001036,0.00001008,0.00001050,3146.30000000,0.00001049,2799.60000000,0.00001051,2344.00000000,0.00001008,0.00001069,0.00000997,310052.60000000,3.21113221,1695107613905,1695194013905,25102606,25108108,5503
SXPBNB,0.00006500,5.208,0.00129519,0.00124700,0.00131300,79.30000000,0.00131000,1056.60000000,0.00131300,2463.30000000,0.00124800,0.00134100,0.00124800,29691.30000000,38.45574270,1695107625649,1695194025649,3887273,3887445,173
SXPBUSD,0.01370000,5.061,0.27753469,0.27000000,0.28440000,178.30000000,0.28370000,1632.20000000,0.28410000,130.00000000,0.27070000,0.29080000,0.27020000,821695.30000000,228048.95093000,1695107632506,1695194032506,17756718,17758652,1935
SNXBTC,-0.00000130,-1.615,0.00007976,0.00008050,0.00007920,15.00000000,0.00007910,59.40000000,0.00007930,1620.30000000,0.00008050,0.00008080,0.00007860,16237.30000000,1.29511903,1695107612496,1695194012496,13443604,13444012,409
SNXBNB,-0.00004000,-0.402,0.00996302,0.00993000,0.00992000,1.30000000,0.00988000,46.70000000,0.00991000,1035.30000000,0.00996000,0.00999000,0.00989000,2771.20000000,27.60951300,1695107608987,1695194008987,1039536,1039562,27
SNXBUSD,-0.02200000,-1.016,2.15833583,2.16600000,2.14300000,11.80000000,2.14000000,426.00000000,2.14400000,6.60000000,2.16500000,2.19600000,2.13800000,12715.10000000,27443.45590000,1695107609170,1695194009170,7537853,7538130,278
SNXUSDT,-0.02200000,-1.017,2.16050156,2.16500000,2.14200000,467.20000000,2.14000000,1005.90000000,2.14200000,423.00000000,2.16400000,2.19700000,2.13600000,971028.90000000,2097909.45680000,1695107627544,1695194027544,65066167,65073615,7449
ETHUPUSDT,-0.04500000,-1.247,3.65698600,3.60900000,3.56400000,36.87000000,3.58300000,145.52000000,3.58400000,4.74000000,3.60900000,3.74400000,3.56400000,107035.80000000,391428.42238000,1695107631036,1695194031036,29103373,29108157,4785
ETHDOWNUSDT,0.00150000,0.580,0.25598761,0.25870000,0.26020000,2238.55000000,0.26010000,2629.52000000,0.26020000,1407.57000000,0.25870000,0.26140000,0.25050000,1477623.94000000,378253.41534000,1695107614014,1695194014014,31487055,31492204,5150
ADAUPUSDT,-0.01400000,-11.864,0.11019564,0.11800000,0.10400000,12449.83000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11800000,0.11800000,0.09600000,4580378.00000000,504737.68338000,1692068406301,1692154806301,29482373,29487294,4922
ADADOWNUSDT,0.00015800,8.982,0.00186714,0.00175700,0.00191700,51590.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00175900,0.00215000,0.00174500,474112890.48000000,885237.47766130,1692068409771,1692154809771,23539535,23545347,5813
LINKUPUSDT,0.00000000,0.000,0.00000000,0.00608000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
LINKDOWNUSDT,0.00000000,0.000,0.00000000,0.00089500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
VTHOBNB,0.00000000,0.000,0.00000000,0.00000673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
VTHOBUSD,0.00000000,0.000,0.00000000,0.00071800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
VTHOUSDT,0.00001200,1.019,0.00120820,0.00117800,0.00119000,17736.00000000,0.00118900,29161.00000000,0.00119000,39199.00000000,0.00117800,0.00126900,0.00117000,1473067489.00000000,1779760.37113700,1695107612497,1695194012497,29357076,29376312,19237
DCRBUSD,0.00000000,0.000,0.00000000,16.03500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DGBUSDT,0.00005000,0.760,0.00664333,0.00659000,0.00663000,289681.90000000,0.00663000,79920.00000000,0.00664000,714815.80000000,0.00658000,0.00672000,0.00655000,57921152.90000000,384789.58138700,1695107627285,1695194027285,26068091,26071229,3139
GBPUSDT,-0.00800000,-0.662,1.20319027,1.20700000,1.20000000,4168.10000000,1.20000000,2058.60000000,1.20100000,31949.10000000,1.20800000,1.20900000,1.19600000,944441.00000000,1136342.22410000,1695107475020,1695193875020,28844359,28846957,2599
STORJBUSD,-0.00400000,-1.659,0.23894603,0.24010000,0.23710000,118.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24110000,0.24150000,0.23520000,64860.00000000,15498.03950000,1692846027072,1692932427072,2076534,2076751,218
SXPUSDT,0.01410000,5.224,0.27880755,0.26990000,0.28400000,402.30000000,0.28390000,371.00000000,0.28400000,424.10000000,0.26990000,0.29100000,0.26990000,13829676.30000000,3855818.20354000,1695107632476,1695194032476,121250620,121278781,28162
IRISBNB,0.00000000,0.000,0.00000000,0.00166200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
IRISBTC,0.00000001,1.493,0.00000067,0.00000067,0.00000068,50458.00000000,0.00000068,27503.00000000,0.00000069,478803.00000000,0.00000067,0.00000068,0.00000066,1912699.00000000,1.27895961,1695107603542,1695194003542,6186415,6186571,157
IRISBUSD,0.00000000,0.000,0.00000000,0.06080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MKRBNB,0.00000000,0.000,0.00000000,6.90300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
MKRBTC,0.00093000,1.972,0.04757444,0.04713000,0.04808000,0.00310000,0.04803000,0.04220000,0.04809000,0.02360000,0.04715000,0.04849000,0.04563000,163.72910000,7.78932101,1695107629683,1695194029683,5031268,5034127,2860
MKRUSDT,35.00000000,2.767,1281.20512822,1264.00000000,1300.00000000,0.80730000,1299.00000000,15.05870000,1300.00000000,7.93800000,1265.00000000,1310.00000000,1250.00000000,10268.22790000,13155706.24320000,1695107632445,1695194032445,31965403,31986347,20945
MKRBUSD,37.00000000,2.930,1285.33622225,1263.00000000,1300.00000000,0.34490000,1299.00000000,0.38440000,1301.00000000,0.71880000,1263.00000000,1310.00000000,1253.00000000,98.30670000,126357.16240000,1695107630337,1695194030337,5171297,5172828,1532
DAIBNB,0.00000000,0.000,0.00000000,0.04876000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DAIBTC,0.00000000,0.000,0.00000000,0.00008966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DAIUSDT,0.00000000,0.000,0.00000000,1.01890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
DAIBUSD,0.00000000,0.000,0.00000000,1.01810000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
RUNEBNB,-0.00003000,-0.344,0.00880565,0.00870000,0.00868000,7.20000000,0.00866900,105.60000000,0.00868800,600.00000000,0.00871000,0.00893900,0.00861000,5706.90000000,50.25294050,1695107632119,1695194032119,3089423,3089742,320
RUNEBTC,-0.00000082,-1.168,0.00007021,0.00007032,0.00006939,53.20000000,0.00006937,53.20000000,0.00006947,42.80000000,0.00007021,0.00007158,0.00006885,172206.80000000,12.09032822,1695107632737,1695194032737,13760560,13763244,2685
RUNEBUSD,-0.00700000,-0.371,1.91050477,1.88500000,1.87800000,53.20000000,1.87600000,2240.20000000,1.87900000,1368.90000000,1.88500000,1.95400000,1.85900000,436371.60000000,833690.02210000,1695107629917,1695194029917,21262330,21264943,2614
MANABUSD,0.00110000,0.373,0.29849089,0.29540000,0.29640000,50.00000000,0.29590000,135.00000000,0.29610000,440.00000000,0.29530000,0.30180000,0.29480000,548398.00000000,163691.80480000,1695107630705,1695194030705,37849148,37850301,1154
DOGEBUSD,0.00003000,0.048,0.06268228,0.06219000,0.06228000,7122.00000000,0.06227000,4015.00000000,0.06228000,26644.00000000,0.06225000,0.06322000,0.06212000,21697918.00000000,1360075.04638000,1695107622341,1695194022341,108111598,108116817,5220
LENDBUSD,0.00000000,0.000,0.00000000,0.51530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ZRXBUSD,-0.02360000,-12.260,0.17859048,0.19180000,0.16890000,917.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19250000,0.19450000,0.14940000,280068.00000000,50017.47840000,1692241234342,1692327634342,3543948,3544660,713
DCRUSDT,0.13000000,0.962,13.59998855,13.50000000,13.65000000,11.26000000,13.63000000,102.08000000,13.65000000,458.56300000,13.52000000,13.70000000,13.42000000,6877.78200000,93537.75643000,1695107631147,1695194031147,8873562,8875106,1545
STORJUSDT,-0.00080000,-0.200,0.41413799,0.40010000,0.39930000,958.00000000,0.39920000,481.00000000,0.39940000,1213.00000000,0.40010000,0.44640000,0.39120000,77988506.00000000,32298002.88970000,1695107632715,1695194032715,43902093,44075390,173298
XRPBKRW,0.00000000,0.000,0.00000000,319.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ADABKRW,0.00000000,0.000,0.00000000,327.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BTCAUD,0.00000000,0.000,0.00000000,37210.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
ETHAUD,0.00000000,0.000,0.00000000,2565.09000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
AUDBUSD,0.00000000,0.000,0.00000000,0.72550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FIOBNB,0.00000000,0.000,0.00000000,0.00017080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
FIOBTC,0.00000000,0.000,0.00000069,0.00000070,0.00000070,79558.00000000,0.00000070,21451.00000000,0.00000071,112585.00000000,0.00000070,0.00000071,0.00000068,1272084.00000000,0.88372645,1695107474848,1695193874848,5108190,5109340,1151
FIOBUSD,0.00000000,0.000,0.00000000,0.01922000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
BNBUPUSDT,-0.04000000,-0.182,22.16784152,21.98000000,21.91000000,1.16000000,21.89000000,0.58000000,21.91000000,0.58000000,21.95000000,22.80000000,21.67000000,4521.74000000,100237.21570000,1695107632394,1695194032394,21907072,21909103,2032
BNBDOWNUSDT,0.00005000,0.277,0.01799558,0.01810000,0.01813000,8.42000000,0.01811000,89877.13000000,0.01812000,607.06000000,0.01808000,0.01823000,0.01771000,4503999.53000000,81052.06392250,1695107632338,1695194032338,36133452,36134504,1053
XTZUPUSDT,0.00000000,0.000,0.00000000,0.00255100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689574598494,1689660998494,-1,-1,0
